BlotterId,BlotterId@type,ClientName,ClientName@type,CreatedDateTime,CreatedDateTime@type,Culture,Culture@type,DataColumnPosition,DataColumnPosition@type,DateFormat,DateFormat@type,EmailDomain,EmailDomain@type,EmailSubjectExclude,EmailSubjectExclude@type,EmailSubjectInclude,EmailSubjectInclude@type,FileExtension,FileExtension@type,FileType,FileType@type,FindWorkSheetByPosition,FindWorkSheetByPosition@type,FirstDataRowLocation,FirstDataRowLocation@type,IsEnabled,IsEnabled@type,PartitionKey,RowKey,TimeFormat,TimeFormat@type,TimeZoneId,TimeZoneId@type,Timestamp,WorkSheets,WorkSheets@type
dac5f79b-f8b3-4bdf-b5fe-69acecf17642,Edm.String,Odey_OTC,Edm.String,2017-06-21T11:45:02.000Z,Edm.DateTime,en-GB,Edm.String,A:OTCClientReference|C:ClientInstrumentIdentifier|G:PortfolioIdentifier|H:ClientPortfolioIdentifier|K:CounterpartyIdentifier|M:ClientOTCExecutingBrokerCode|N:OTCClientClearingExchangeIdentifier|W:OTCMOProductType|X:ProductSubtype|Z:OTCOptionType|AA:OTCOptionSubType|AF:OTCBuySellIndicator|AG:TradeDate|AH:ExecutionTime|AJ:MaturityDate|AV:UnderlyingQuantity|AX:PriceOfTheContract|AZ:OTCOptionStrikePrice|CA:UnderlyingISIN|EI:UnderlyingTicker|EJ:UnderlyingDescription|EK:RICCode,Edm.String,dd/MM/yyyy,Edm.String,bnymellon.com,Edm.String,,Edm.String,OTC,Edm.String,csv,Edm.String,OTC,Edm.String,false,Edm.Boolean,2,Edm.Int32,true,Edm.Boolean,true,017d0623-5a82-4fc8-be3c-549518986cb0,HH:mm,Edm.String,Europe/London,Edm.String,2019-11-19T11:40:30.603Z,,Edm.String
04a0ac16-bac8-412a-b00d-f8e5492349d9,Edm.String,Aberdeen,Edm.String,2017-06-21T11:45:02.000Z,Edm.DateTime,en-GB,Edm.String,A:ClientName|B:AccountId|E:CancellationFlag|V:TransactionCode|W:QuantityOrOriginalFace|Y:Price|C:ClientReference|H:ExecutionDate|N:ISIN|AE:TradeCurrency|I:ExecutionTime|F:BrokerDescription|G:BrokerCode|AB:CommissionLocal|AC:InterestLocal|AD:FeesTradeExpenseLocal|AR:StrikePrice|K:AssetType|D:TradeStatus|L:SecurityIdentifierCusip|M:SecurityIdentifierSedol|O:SecurityDescription|U:MaturityDate|Z:NetPrincipalLocal|AA:GrossPrincipalLocal|AF:SettleCurrency|AO:Ticker|AS:ExpiryDate|AT:ArrivalDate|AU:ArrivalTime,Edm.String,dd/MM/yyyy,Edm.String,bnpparibas.com,Edm.String,,Edm.String,,Edm.String,xlsx,Edm.String,TradeBlotter,Edm.String,false,Edm.Boolean,2,Edm.Int32,true,Edm.Boolean,true,04a0ac16-bac8-412a-b00d-f8e5492349d9,HH:mm,Edm.String,Europe/London,Edm.String,2019-11-19T11:40:30.604Z,,Edm.String
11e89b75-38dc-42b9-9466-7c969e06b26c,Edm.String,Heartwood,Edm.String,2017-06-21T11:45:02.000Z,Edm.DateTime,en-GB,Edm.String,C:ClientName|D:AccountId|G:CancellationFlag|X:TransactionCode|Y:QuantityOrOriginalFace|AA:Price|E:ClientReference|J:ExecutionDate|P:ISIN|AG:TradeCurrency|K:ExecutionTime|H:BrokerDescription|I:BrokerCode|AD:CommissionLocal|AE:InterestLocal|AF:FeesTradeExpenseLocal|AT:StrikePrice|M:AssetType|F:TradeStatus|N:SecurityIdentifierCusip|O:SecurityIdentifierSedol|Q:SecurityDescription|W:MaturityDate|AB:NetPrincipalLocal|AC:GrossPrincipalLocal|AH:SettleCurrency|AQ:Ticker|AU:ExpiryDate|AV:ArrivalDate|AW:ArrivalTime,Edm.String,dd/MM/yyyy,Edm.String,linkgroup.co.uk,Edm.String,,Edm.String,Heartwood,Edm.String,xlsx,Edm.String,TradeBlotter,Edm.String,false,Edm.Boolean,2,Edm.Int32,true,Edm.Boolean,true,11e89b75-38dc-42b9-9466-7c969e06b26c,HH:mm:ss,Edm.String,Europe/London,Edm.String,2019-11-19T11:40:30.604Z,,Edm.String
8b0240e7-7363-4376-b322-8968f32f1d7d,Edm.String,Macquarie,Edm.String,,,en-GB,Edm.String,B:AccountId|C:ClientTradeRefNo|D:TradeStatus|E:TradeDate|F:AssetType|G:SecurityIdentifierISIN|H:ArrivalDate|I:ArrivalTime,Edm.String,dd/MM/yyyy,Edm.String,linkgroup.co.uk,Edm.String,,,Supplementary,Edm.String,xlsx,Edm.String,Supplementary,Edm.String,false,Edm.Boolean,4,Edm.Int32,true,Edm.Boolean,true,14817ede-6635-4943-8380-f9b92a95b981,HH:mm:ss,Edm.String,America/New_York,Edm.String,2019-11-20T11:20:52.687Z,,
8b0240e7-7363-4376-b322-8968f32f1d7d,Edm.String,Macquarie,Edm.String,2018-01-04T13:54:02.000Z,Edm.DateTime,en-GB,Edm.String,B:AccountId|C:ClientTradeRefNo|D:TradeStatus|E:TradeDate|F:AssetType|G:SecurityIdentifierISIN|H:ArrivalDate|I:ArrivalTime,Edm.String,dd/MM/yyyy,Edm.String,macquarie.com,Edm.String,,Edm.String,Supplementary,Edm.String,xlsx,Edm.String,Supplementary,Edm.String,false,Edm.Boolean,4,Edm.Int32,true,Edm.Boolean,true,14817ede-6635-4943-8380-f9b92a95b982,HH:mm:ss,Edm.String,America/New_York,Edm.String,2019-11-19T11:40:30.604Z,,Edm.String
8b0240e7-7363-4376-b322-8968f32f1d7d,Edm.String,IM Asset Management,Edm.String,2018-01-04T13:54:02.000Z,Edm.DateTime,en-CA,Edm.String,B:AccountId|C:ClientTradeRefNo|D:TradeStatus|E:TradeDate|F:AssetType|G:SecurityIdentifierISIN|H:ArrivalDate|I :ArrivalTime,Edm.String,dd/MM/yyyy,Edm.String,IrwinMitchell.com,Edm.String,,Edm.String,Supplementary,Edm.String,xlsx,Edm.String,Supplementary,Edm.String,false,Edm.Boolean,4,Edm.Int32,true,Edm.Boolean,true,14817ede-6635-4943-8380-f9b92a95b983,HH:mm:ss,Edm.String,America/Toronto,Edm.String,2019-11-19T11:40:30.605Z,,Edm.String
8b0240e7-7363-4376-b322-8968f32f1d7d,Edm.String,IM Asset Management,Edm.String,2018-01-04T13:54:02.000Z,Edm.DateTime,en-CA,Edm.String,B:AccountId|C:ClientTradeRefNo|D:TradeStatus|E:TradeDate|F:AssetType|G:SecurityIdentifierISIN|H:ArrivalDate|I :ArrivalTime,Edm.String,dd/MM/yyyy,Edm.String,imassetmanagement.com,Edm.String,,Edm.String,Supplementary,Edm.String,xlsx,Edm.String,Supplementary,Edm.String,false,Edm.Boolean,4,Edm.Int32,true,Edm.Boolean,true,14817ede-6635-4943-8380-f9b92a95b984,HH:mm:ss,Edm.String,America/Toronto,Edm.String,2019-11-19T11:40:30.605Z,,Edm.String
8b0240e7-7363-4376-b322-8968f32f1d7d,Edm.String,IM Asset Management,Edm.String,2018-01-04T13:54:02.000Z,Edm.DateTime,en-CA,Edm.String,B:AccountId|C:ClientTradeRefNo|D:TradeStatus|E:TradeDate|F:AssetType|G:SecurityIdentifierISIN|H:ArrivalDate|I :ArrivalTime,Edm.String,dd/MM/yyyy,Edm.String,linkgroup.co.uk,Edm.String,,,Supplementary,Edm.String,xlsx,Edm.String,Supplementary,Edm.String,false,Edm.Boolean,,,true,Edm.Boolean,true,14817ede-6635-4943-8380-f9b92a95b985,,,America/Toronto,Edm.String,2019-11-28T11:40:53.173Z,,
16ffcdb1-ab63-46f5-a261-370fe7bc5f4f,Edm.String,Adam & Co,Edm.String,2017-06-21T11:45:02.000Z,Edm.DateTime,en-GB,Edm.String,C:ClientName|D:AccountId|G:CancellationFlag|X:TransactionCode|Y:QuantityOrOriginalFace|AA:Price|E:ClientReference|J:ExecutionDate|P:ISIN|AG:TradeCurrency|K:ExecutionTime|H:BrokerDescription|I:BrokerCode|AD:CommissionLocal|AE:InterestLocal|AF:FeesTradeExpenseLocal|AT:StrikePrice|M:AssetType|F:TradeStatus|N:SecurityIdentifierCusip|O:SecurityIdentifierSedol|Q:SecurityDescription|W:MaturityDate|AB:NetPrincipalLocal|AC:GrossPrincipalLocal|AH:SettleCurrency|AQ:Ticker|AU:ExpiryDate|AV:ArrivalDate|AW:ArrivalTime,Edm.String,dd/MM/yyyy,Edm.String,adambank.com,Edm.String,,Edm.String,,Edm.String,xlsx,Edm.String,TradeBlotter,Edm.String,false,Edm.Boolean,2,Edm.Int32,true,Edm.Boolean,true,16ffcdb1-ab63-46f5-a261-370fe7bc5f4f,HH:mm,Edm.String,Europe/London,Edm.String,2019-11-19T11:40:30.605Z,,Edm.String
18f98f39-e901-439d-9b50-06324503e706,Edm.String,Whitefoords,Edm.String,2017-06-21T11:45:02.000Z,Edm.DateTime,en-GB,Edm.String,C:ClientName|D:AccountId|G:CancellationFlag|X:TransactionCode|Y:QuantityOrOriginalFace|AA:Price|E:ClientReference|J:ExecutionDate|P:ISIN|AG:TradeCurrency|K:ExecutionTime|H:BrokerDescription|I:BrokerCode|AD:CommissionLocal|AE:InterestLocal|AF:FeesTradeExpenseLocal|AT:StrikePrice|M:AssetType|f:TradeStatus|N:SecurityIdentifierCusip|O:SecurityIdentifierSedol|Q:SecurityDescription|W:MaturityDate|AB:NetPrincipalLocal|AC:GrossPrincipalLocal|AH:SettleCurrency|AQ:Ticker|AU:ExpiryDate|AV:ArrivalDate|AW:ArrivalTime,Edm.String,dd/MM/yyyy,Edm.String,capita.co.uk,Edm.String,,Edm.String,Whitefoord,Edm.String,xlsx,Edm.String,TradeBlotter,Edm.String,false,Edm.Boolean,2,Edm.Int32,true,Edm.Boolean,true,18f98f39-e901-439d-9b50-06324503e706,HH:mm,Edm.String,Europe/London,Edm.String,2019-11-19T11:40:30.606Z,,Edm.String
1a85651d-87f9-4c71-83a6-6b7531dabcd8,Edm.String,Bentley - Reid,Edm.String,2017-06-21T11:45:02.000Z,Edm.DateTime,en-GB,Edm.String,A:ClientName|B:AccountId|E:CancellationFlag|V:TransactionCode|W:QuantityOrOriginalFace|Y:Price|C:ClientReference|H:ExecutionDate|N:ISIN|AE:TradeCurrency|I:ExecutionTime|F:BrokerDescription|G:BrokerCode|AB:CommissionLocal|AC:InterestLocal|AD:FeesTradeExpenseLocal|K:AssetType|D:TradeStatus|L:SecurityIdentifierCusip|M:SecurityIdentifierSedol|O:SecurityDescription|U:MaturityDate|Z:NetPrincipalLocal|AA:GrossPrincipalLocal|AF:SettleCurrency|AO:Ticker|AS:ExpiryDate|AT:ArrivalDate|AU:ArrivalTime,Edm.String,dd/MM/yyyy,Edm.String,bentleyreid.co.uk,Edm.String,,Edm.String,,Edm.String,xlsx,Edm.String,TradeBlotter,Edm.String,false,Edm.Boolean,2,Edm.Int32,true,Edm.Boolean,true,1a85651d-87f9-4c71-83a6-6b7531dabcd8,HH:mm,Edm.String,Europe/London,Edm.String,2019-11-19T11:40:30.606Z,,Edm.String
27667b1e-6ead-4c02-8d84-118f1fa71be4,Edm.String,Bordier & Cie,Edm.String,2017-06-21T11:45:02.000Z,Edm.DateTime,en-GB,Edm.String,C:ClientName|D:AccountId|G:CancellationFlag|X:TransactionCode|Y:QuantityOrOriginalFace|AA:Price|E:ClientReference|J:ExecutionDate|P:ISIN|AG:TradeCurrency|K:ExecutionTime|H:BrokerDescription|I:BrokerCode|AD:CommissionLocal|AE:InterestLocal|AF:FeesTradeExpenseLocal|AT:StrikePrice|M:AssetType|F:TradeStatus|N:SecurityIdentifierCusip|O:SecurityIdentifierSedol|Q:SecurityDescription|W:MaturityDate|AB:NetPrincipalLocal|AC:GrossPrincipalLocal|AH:SettleCurrency|AQ:Ticker|AU:ExpiryDate|AV:ArrivalDate|AW:ArrivalTime,Edm.String,dd/MM/yyyy,Edm.String,bordieruk.com,Edm.String,,Edm.String,,Edm.String,xlsx,Edm.String,TradeBlotter,Edm.String,false,Edm.Boolean,2,Edm.Int32,true,Edm.Boolean,true,27667b1e-6ead-4c02-8d84-118f1fa71be4,HH:mm,Edm.String,Europe/London,Edm.String,2019-11-19T11:40:30.606Z,,Edm.String
2a9fd409-bf42-41c0-874e-3089087de84f,Edm.String,Rothschild,Edm.String,2017-06-21T11:45:02.000Z,Edm.DateTime,en-GB,Edm.String,C:ClientName|D:AccountId|G:CancellationFlag|X:TransactionCode|Y:QuantityOrOriginalFace|AA:Price|E:ClientReference|J:ExecutionDate|P:ISIN|AG:TradeCurrency|K:ExecutionTime|H:BrokerDescription|I:BrokerCode|AD:CommissionLocal|AE:InterestLocal|AF:FeesTradeExpenseLocal|AT:StrikePrice|M:AssetType|F:TradeStatus|N:SecurityIdentifierCusip|O:SecurityIdentifierSedol|Q:SecurityDescription|W:MaturityDate|AB:NetPrincipalLocal|AC:GrossPrincipalLocal|AH:SettleCurrency|AQ:Ticker|AU:ExpiryDate|AV:ArrivalDate|AW:ArrivalTime,Edm.String,dd/MM/yyyy,Edm.String,linkgroup.co.uk,Edm.String,,Edm.String,Rothschild,Edm.String,xlsx,Edm.String,TradeBlotter,Edm.String,false,Edm.Boolean,2,Edm.Int32,true,Edm.Boolean,true,2a9fd409-bf42-41c0-874e-3089087de84f,HH:mm,Edm.String,Europe/London,Edm.String,2019-11-19T11:40:30.606Z,,Edm.String
2d9dfe0a-c014-4014-abff-6012026dadea,Edm.String,Canada Life,Edm.String,2017-06-21T11:45:02.000Z,Edm.DateTime,en-GB,Edm.String,C:ClientName|D:AccountId|G:CancellationFlag|X:TransactionCode|Y:QuantityOrOriginalFace|AA:Price|E:ClientReference|J:ExecutionDate|P:ISIN|AG:TradeCurrency|K:ExecutionTime|H:BrokerDescription|I:BrokerCode|AD:CommissionLocal|AE:InterestLocal|AF:FeesTradeExpenseLocal|AT:StrikePrice|M:AssetType|F:TradeStatus|N:SecurityIdentifierCusip|O:SecurityIdentifierSedol|Q:SecurityDescription|W:MaturityDate|AB:NetPrincipalLocal|AC:GrossPrincipalLocal|AH:SettleCurrency|AQ:Ticker|AU:ExpiryDate|AV:ArrivalDate|AW:ArrivalTime,Edm.String,dd/MM/yyyy,Edm.String,bnymellon.com,Edm.String,,Edm.String,Canada life CLC,Edm.String,csv,Edm.String,TradeBlotter,Edm.String,false,Edm.Boolean,2,Edm.Int32,true,Edm.Boolean,true,2d9dfe0a-c014-4014-abff-6012026dadea,HH:mm,Edm.String,Europe/London,Edm.String,2019-11-19T11:40:30.606Z,,Edm.String
33a80d74-d4a1-40e4-908e-4b55b69444e9,Edm.String,Utmost,Edm.String,2019-06-26T09:14:00.000Z,Edm.DateTime,en-GB,Edm.String,C:ClientName|D:AccountId|G:CancellationFlag|X:TransactionCode|Y:QuantityOrOriginalFace|AA:Price|E:ClientReference|J:ExecutionDate|P:ISIN|AG:TradeCurrency|K:ExecutionTime|H:BrokerDescription|I:BrokerCode|AD:CommissionLocal|AE:InterestLocal|AF:FeesTradeExpenseLocal|AT:StrikePrice|M:AssetType|F:TradeStatus|N:SecurityIdentifierCusip|O:SecurityIdentifierSedol|Q:SecurityDescription|W:MaturityDate|AB:NetPrincipalLocal|AC:GrossPrincipalLocal|AH:SettleCurrency|AQ:Ticker|AU:ExpiryDate|AV:ArrivalDate|AW:ArrivalTime,Edm.String,dd/MM/yyyy,Edm.String,utmostportfoliomanagement.com,Edm.String,,Edm.String,,Edm.String,xlsx,Edm.String,TradeBlotter,Edm.String,false,Edm.Boolean,2,Edm.Int32,true,Edm.Boolean,true,33a80d74-d4a1-40e4-908e-4b55b69444e9,HH:mm,Edm.String,Europe/London,Edm.String,2019-11-19T11:40:30.606Z,,Edm.String
3bfc1c59-84aa-47fb-bed5-37a313f3262c,Edm.String,Cannacord (Eden),Edm.String,2017-06-21T11:45:02.000Z,Edm.DateTime,en-GB,Edm.String,B:ClientName|C:AccountId|F:CancellationFlag|W:TransactionCode|X:QuantityOrOriginalFace|Z:Price|D:ClientReference|I:ExecutionDate|O:ISIN|AF:TradeCurrency|J:ExecutionTime|G:BrokerDescription|H:BrokerCode|AC:CommissionLocal|AD:InterestLocal|AE:FeesTradeExpenseLocal|AS:StrikePrice|L:AssetType|E:TradeStatus|M:SecurityIdentifierCusip|N:SecurityIdentifierSedol|P:SecurityDescription|V:MaturityDate|AA:NetPrincipalLocal|AB:GrossPrincipalLocal|AG:SettleCurrency|AP:Ticker|AT:ExpiryDate|AU:ArrivalDate|AV:ArrivalTime,Edm.String,dd/MM/yyyy,Edm.String,canaccord.com,Edm.String,,Edm.String,,Edm.String,xlsx,Edm.String,TradeBlotter,Edm.String,false,Edm.Boolean,2,Edm.Int32,true,Edm.Boolean,true,3bfc1c59-84aa-47fb-bed5-37a313f3262c,HH:mm,Edm.String,Europe/London,Edm.String,2019-11-19T11:40:30.607Z,,Edm.String
467ec5b1-8112-4cfb-a690-b667542f76f1,Edm.String,Charles Stanley,Edm.String,2017-06-21T11:45:02.000Z,Edm.DateTime,en-GB,Edm.String,B:ClientName|C:AccountId|F:CancellationFlag|W:TransactionCode|X:QuantityOrOriginalFace|Z:Price|D:ClientReference|I:ExecutionDate|O:ISIN|AF:TradeCurrency|J:ExecutionTime|G:BrokerDescription|H:BrokerCode|AC:CommissionLocal|AD:InterestLocal|AE:FeesTradeExpenseLocal|AS:StrikePrice|L:AssetType|E:TradeStatus|M:SecurityIdentifierCusip|N:SecurityIdentifierSedol|P:SecurityDescription|V:MaturityDate|AA:NetPrincipalLocal|AB:GrossPrincipalLocal|AG:SettleCurrency|AP:Ticker|AT:ExpiryDate|AU:ArrivalDate|AV:ArrivalTime,Edm.String,dd/MM/yyyy,Edm.String,charles-stanley.co.uk,Edm.String,,Edm.String,,Edm.String,xlsx,Edm.String,TradeBlotter,Edm.String,false,Edm.Boolean,2,Edm.Int32,true,Edm.Boolean,true,467ec5b1-8112-4cfb-a690-b667542f76f1,HH:mm,Edm.String,Europe/London,Edm.String,2019-11-19T11:40:30.607Z,,Edm.String
4942fc18-f65a-463f-943c-bb523e5cb1f5,Edm.String,Citi Private Bank,Edm.String,2017-06-21T11:45:02.000Z,Edm.DateTime,en-GB,Edm.String,B:ClientName|C:AccountId|F:CancellationFlag|W:TransactionCode|X:QuantityOrOriginalFace|Z:Price|D:ClientReference|I:ExecutionDate|O:ISIN|AF:TradeCurrency|J:ExecutionTime|G:BrokerDescription|H:BrokerCode|AC:CommissionLocal|AD:InterestLocal|AE:FeesTradeExpenseLocal|AS:StrikePrice|L:AssetType|E:TradeStatus|M:SecurityIdentifierCusip|N:SecurityIdentifierSedol|P:SecurityDescription|V:MaturityDate|AA:NetPrincipalLocal|AB:GrossPrincipalLocal|AG:SettleCurrency|AP:Ticker|AT:ExpiryDate|AU:ArrivalDate|AV:ArrivalTime,Edm.String,dd/MM/yyyy,Edm.String,citi.com,Edm.String,,Edm.String,,Edm.String,xlsx,Edm.String,TradeBlotter,Edm.String,false,Edm.Boolean,2,Edm.Int32,true,Edm.Boolean,true,4942fc18-f65a-463f-943c-bb523e5cb1f5,HH:mm:ss:fff,Edm.String,Europe/London,Edm.String,2019-11-19T11:40:30.607Z,,Edm.String
4e4a1868-8423-43e7-9d62-c1c638f0ac3e,Edm.String,City Financial,Edm.String,2017-06-21T11:45:02.000Z,Edm.DateTime,en-GB,Edm.String,A:ClientName|B:AccountId|F:CancellationFlag|W:TransactionCode|X:QuantityOrOriginalFace|Z:Price|C:ClientReference|I:ExecutionDate|O:ISIN|AF:TradeCurrency|J:ExecutionTime|G:BrokerDescription|AC:CommissionLocal|AD:InterestLocal|AE:FeesTradeExpenseLocal|AS:StrikePrice|L:AssetType|E:TradeStatus|M:SecurityIdentifierCusip|N:SecurityIdentifierSedol|P:SecurityDescription|V:MaturityDate|Z:NetPrincipalLocal|AB:GrossPrincipalLocal|AG:SettleCurrency|AP:Ticker|AT:ExpiryDate|D:OriginalClientTradeRef|AU:ArrivalDate|AV:ArrivalTime,Edm.String,dd/MM/yyyy,Edm.String,bnymellon.com,Edm.String,,Edm.String,City Financial,Edm.String,csv,Edm.String,TradeBlotter,Edm.String,false,Edm.Boolean,2,Edm.Int32,true,Edm.Boolean,true,4e4a1868-8423-43e7-9d62-c1c638f0ac3e,HH:mm,Edm.String,Europe/London,Edm.String,2019-11-19T11:40:30.607Z,,Edm.String
505bb2e8-9113-4e87-ab33-2a7470ffad37,Edm.String,Veritas,Edm.String,2017-06-21T11:45:02.000Z,Edm.DateTime,en-GB,Edm.String,"A:ClientName|B:AccountId|E:CancellationFlag|V:TransactionCode|W:QuantityOrOriginalFace|Y:Price|C:ClientReference|H:ExecutionDate|N:ISIN|AE:TradeCurrency|I:ExecutionTime|F:BrokerDescription|G:BrokerCode|AB:CommissionLocal|AC:InterestLocal|AD:FeesTradeExpenseLocal|AR:StrikePrice|K:AssetType|D:TradeStatus|L:SecurityIdentifierCusip|M:SecurityIdentifierSedol|O:SecurityDescription|U:MaturityDate|Z:NetPrincipalLocal|AA:GrossPrincipalLocal|AF:SettleCurrency|AO:Ticker|AS:ExpiryDate|AT:ArrivalDate|AU:ArrivalTime
",Edm.String,dd/MM/yyyy,Edm.String,veritasinvestment.co.uk,Edm.String,,Edm.String,,Edm.String,xlsx,Edm.String,TradeBlotter,Edm.String,false,Edm.Boolean,2,Edm.Int32,true,Edm.Boolean,true,505bb2e8-9113-4e87-ab33-2a7470ffad37,HH:mm:ss,Edm.String,America/New_York,Edm.String,2019-11-19T11:40:30.608Z,,Edm.String
1d0f267d-cb1b-4765-b343-a4685aaad75d,Edm.String,Citibank,Edm.String,2018-01-04T13:54:02.000Z,Edm.DateTime,en-GB,Edm.String,E:AccountId|F:ClientTradeRefNo|G:TradeStatus|H:TradeDate|I:AssetType|J:SecurityIdentifierISIN|K:ArrivalDate|L:ArrivalTime,Edm.String,dd/MM/yyyy,Edm.String,citibank.com,Edm.String,,Edm.String,Supplementary,Edm.String,csv,Edm.String,Supplementary,Edm.String,false,Edm.Boolean,2,Edm.Int32,true,Edm.Boolean,true,5266d09f-faaf-42b1-bc51-8453695ed172,HH:mm:ss,Edm.String,Europe/London,Edm.String,2019-11-19T11:40:30.608Z,,Edm.String
5692d692-c8b6-4466-9899-e9a357b1fdf5,Edm.String,Cornelian,Edm.String,2017-06-21T11:45:02.000Z,Edm.DateTime,en-GB,Edm.String,A:ClientName|B:AccountId|E:CancellationFlag|V:TransactionCode|W:QuantityOrOriginalFace|Y:Price|C:ClientReference|H:ExecutionDate|N:ISIN|AE:TradeCurrency|I:ExecutionTime|F:BrokerDescription|G:BrokerCode|AB:CommissionLocal|AC:InterestLocal|AD:FeesTradeExpenseLocal|AR:StrikePrice|K:AssetType|D:TradeStatus|L:SecurityIdentifierCusip|M:SecurityIdentifierSedol|O:SecurityDescription|U:MaturityDate|Z:NetPrincipalLocal|AA:GrossPrincipalLocal|AF:SettleCurrency|AO:Ticker|AS:ExpiryDate|AT:ArrivalDate|AU:ArrivalTime,Edm.String,dd/MM/yyyy,Edm.String,cornelianam.com,Edm.String,,Edm.String,,Edm.String,xlsx,Edm.String,TradeBlotter,Edm.String,false,Edm.Boolean,2,Edm.Int32,true,Edm.Boolean,true,5692d692-c8b6-4466-9899-e9a357b1fdf5,HH:mm,Edm.String,Europe/London,Edm.String,2019-11-19T11:40:30.608Z,,Edm.String
60792889-8de6-4a4f-b671-080b6e8df35f,Edm.String,Crux (Oriel),Edm.String,2017-06-21T11:45:02.000Z,Edm.DateTime,en-GB,Edm.String,C:ClientName|D:AccountId|G:CancellationFlag|X:TransactionCode|Y:QuantityOrOriginalFace|AA:Price|E:ClientReference|J:ExecutionDate|P:ISIN|AG:TradeCurrency|K:ExecutionTime|H:BrokerDescription|I:BrokerCode|AD:CommissionLocal|AE:InterestLocal|AF:FeesTradeExpenseLocal|AT:StrikePrice|M:AssetType|F:TradeStatus|N:SecurityIdentifierCusip|O:SecurityIdentifierSedol|Q:SecurityDescription|W:MaturityDate|AB:NetPrincipalLocal|AC:GrossPrincipalLocal|AH:SettleCurrency|AQ:Ticker|AU:ExpiryDate|AV:ArrivalDate|AW:ArrivalTime,Edm.String,dd/MM/yyyy,Edm.String,Cruxam.com,Edm.String,,Edm.String,,Edm.String,xlsx,Edm.String,TradeBlotter,Edm.String,false,Edm.Boolean,2,Edm.Int32,true,Edm.Boolean,true,60792889-8de6-4a4f-b671-080b6e8df35f,HH:mm:ss,Edm.String,Europe/London,Edm.String,2019-11-19T11:40:30.608Z,,Edm.String
60af10e5-4dd7-4897-b28a-b4c3680dcec4,Edm.String,Heartwood,Edm.String,2017-06-21T11:45:02.000Z,Edm.DateTime,en-GB,Edm.String,C:ClientName|D:AccountId|G:CancellationFlag|X:TransactionCode|Y:QuantityOrOriginalFace|AA:Price|E:ClientReference|J:ExecutionDate|P:ISIN|AG:TradeCurrency|K:ExecutionTime|H:BrokerDescription|I:BrokerCode|AD:CommissionLocal|AE:InterestLocal|AF:FeesTradeExpenseLocal|AT:StrikePrice|M:AssetType|F:TradeStatus|N:SecurityIdentifierCusip|O:SecurityIdentifierSedol|Q:SecurityDescription|W:MaturityDate|AB:NetPrincipalLocal|AC:GrossPrincipalLocal|AH:SettleCurrency|AQ:Ticker|AU:ExpiryDate|AV:ArrivalDate|AW:ArrivalTime,Edm.String,dd/MM/yyyy,Edm.String,caslink.co.uk,Edm.String,,Edm.String,Heartwood,Edm.String,xlsx,Edm.String,TradeBlotter,Edm.String,false,Edm.Boolean,2,Edm.Int32,true,Edm.Boolean,true,60af10e5-4dd7-4897-b28a-b4c3680dcec4,HH:mm:ss,Edm.String,Europe/London,Edm.String,2019-11-19T11:40:30.609Z,,Edm.String
6119390e-99ea-4ceb-9007-37e7930445f2,Edm.String,Eclectica,Edm.String,2017-06-21T11:45:02.000Z,Edm.DateTime,en-GB,Edm.String,A:ClientName|B:AccountId|E:CancellationFlag|V:TransactionCode|W:QuantityOrOriginalFace|Y:Price|C:ClientReference|H:ExecutionDate|N:ISIN|AE:TradeCurrency|I:ExecutionTime|F:BrokerDescription|G:BrokerCode|AB:CommissionLocal|AC:InterestLocal|AD:FeesTradeExpenseLocal|AR:StrikePrice|K:AssetType|D:TradeStatus|L:SecurityIdentifierCusip|M:SecurityIdentifierSedol|O:SecurityDescription|U:MaturityDate|Z:NetPrincipalLocal|AA:GrossPrincipalLocal|AF:SettleCurrency|AO:Ticker|AS:ExpiryDate|AT:ArrivalDate|AU:ArrivalTime,Edm.String,dd/MM/yyyy,Edm.String,bnymellon.com,Edm.String,,Edm.String,Eclectica,Edm.String,csv,Edm.String,TradeBlotter,Edm.String,false,Edm.Boolean,2,Edm.Int32,true,Edm.Boolean,true,6119390e-99ea-4ceb-9007-37e7930445f2,HH:mm,Edm.String,Europe/London,Edm.String,2019-11-19T11:40:30.609Z,,Edm.String
6b02bcf6-50c7-4e69-a0fb-1bcd0ac5b71f,Edm.String,Fisher Investment,Edm.String,2017-06-21T11:45:02.000Z,Edm.DateTime,en-GB,Edm.String,C:AccountId|Y:CancellationFlag|E:TransactionCode|F:QuantityOrOriginalFace|L:Price|V:ClientReference|A:ExecutionDate|H:ISIN|T:TradeCurrency|X:ExecutionTime|D:BrokerDescription|O:CommissionLocal|N:InterestLocal|Q:FeesTradeExpenseLocal|W:TradeStatus|I:SecurityIdentifierSedol|K:SecurityDescription|R:NetPrincipalLocal|M:GrossPrincipalLocal|S:SettleCurrency|G:Ticker|Z:ArrivalDate|AA:ArrivalTime,Edm.String,dd-MMM-yy,Edm.String,fi.com,Edm.String,FX,Edm.String,,Edm.String,xlsx,Edm.String,TradeBlotter,Edm.String,false,Edm.Boolean,2,Edm.Int32,true,Edm.Boolean,true,6b02bcf6-50c7-4e69-a0fb-1bcd0ac5b71f,HH:mm:ss,Edm.String,Europe/London,Edm.String,2019-11-19T11:40:30.609Z,,Edm.String
